Categoria,Marca,Modelo,Motor,Versão,Transmissão Velocidades nº,Ar Cond.,Direção Assistida,Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro,,,,Consumo Energético (MJ/km),Classificação PBE,,Selo CONPET de Eficiência Energética
UTILITÁRIO ESPORTIVO GRANDE 4x4,CHEVROLET,Trailblazer,2.8­16V,LTZ Diesel 4x4,A­6,S,E,D,0,0,0,C,\,218,\,\,"8,4","10,5","2,95",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,HONDA,CR­V,1.5­16V,TOURING,CVT,S,E,G,0,0,0,A,\,122,\,\,"10,4","11,9","1,97",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,E­Pace,2.0­16V,P250 FIRSTED,A­9,S,E,G,0,1,0,A,\,166,\,\,"7,5","9,4","2,70",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,E­Pace,2.0­16V,P250 S,A­9,S,E,G,0,1,0,A,\,166,\,\,"7,5","9,4","2,70",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,E­Pace,2.0­16V,P250 S RDY,A­9,S,E,G,0,1,0,A,\,166,\,\,"7,5","9,4","2,70",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,E­Pace,2.0­16V,P250 SE,A­9,S,E,G,0,1,0,A,\,166,\,\,"7,5","9,4","2,70",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,E­Pace,2.0­16V,P250 SE RDY,A­9,S,E,G,0,1,0,A,\,166,\,\,"7,5","9,4","2,70",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,E­Pace,2.0­16V,P250 STD,A­9,S,E,G,0,1,0,A,\,166,\,\,"7,5","9,4","2,70",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,E­Pace,2.0­16V,P300 HSE RDY,A­9,S,E,G,0,1,0,A,\,191,\,\,"6,3","8,8","3,11",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,E­Pace,2.0­16V,P300 SE RDY,A­9,S,E,G,0,1,0,A,\,191,\,\,"6,3","8,8","3,11",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,F­Pace,2.0­16V,250CVG PURE,A­8,S,E,G,0,1,0,B,\,160,\,\,"7,7","9,6","2,62",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,F­Pace,2.0­16V,250CVG PREST,A­8,S,E,G,0,1,0,B,\,160,\,\,"7,7","9,6","2,62",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,F­Pace,2.0­16V,250CVG RSPOR,A­8,S,E,G,0,1,0,B,\,160,\,\,"7,7","9,6","2,62",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,F­Pace,2.0­16V,300CVG PREST,A­8,S,E,G,0,1,0,B,\,174,\,\,"7,2","9,0","2,82",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,F­Pace,2.0­16V,300CVG R SPT,A­8,S,E,G,0,1,0,B,\,174,\,\,"7,2","9,0","2,82",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,F­Pace,3.0­24V,340CV RSPORT,A­8,S,E,G,0,0,0,A,\,179,\,\,"6,9","9,0","2,91",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,F­Pace,3.0­24V,380CV V6 FE,A­8,S,E,G,0,0,0,A,\,181,\,\,"6,8","9,0","2,93",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,F­Pace,3.0­24V,380CV V6 S,A­8,S,E,G,0,0,0,A,\,181,\,\,"6,8","9,0","2,93",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,F­Pace,3.0­24V,380CV V6 S,A­8,S,E,G,0,0,0,A,\,198,\,\,"6,4","7,9","3,21",D,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JAGUAR,F­Pace,2.0­16V,20TD PRESTIGE,A­8,S,E,D,0,0,0,A,\,175,\,\,"10,6","12,5","2,35",B,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JEEP,Cherokee,3.2­24V,Trailhawk,A­9,S,E,G,0,0,0,A,\,184,\,\,"6,7","8,9","2,98",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JEEP,Cherokee,3.2­24V,Trailhawk,A­9,S,E,G,0,0,0,A,\,184,\,\,"6,7","8,9","2,98",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JEEP,Compass,2.0­16V,Limited,A­9,S,E,D,0,0,0,B,\,191,\,\,"9,8","11,4","2,58",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JEEP,Compass,2.0­16V,Longitude,A­9,S,E,D,0,0,0,B,\,191,\,\,"9,8","11,4","2,58",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JEEP,Grand Cherokee,3.6­24V,Laredo,A­8,S,H,G,0,0,0,A,\,176,\,\,"7,1","9,0","2,86",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,JEEP,Grand Cherokee,3.6­24V,Limited,A­8,S,H,G,0,0,0,A,\,176,\,\,"7,1","9,0","2,86",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,KIA,Sorento,3.5­24V,"3,5 EX4 G15",A­6,S,E,G,0,0,0,B,\,184,\,\,"6,7","9,0","2,97",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,KIA,Sorento,3.5­24V,"3,5 LX4 G15",A­6,S,E,G,0,0,0,B,\,184,\,\,"6,7","9,0","2,97",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,KIA,Sorento,3.5­24V,"3,5 EX4 G17",A­6,S,E,G,0,0,0,B,\,184,\,\,"6,7","9,0","2,97",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,KIA,Sorento,3.5­24V,"3,5 LX4 G17",A­6,S,E,G,0,0,0,B,\,184,\,\,"6,7","9,0","2,97",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,KIA,Mohave,3.0­24V,"EX 3,0 VGT",A­8,S,H,D,0,0,0,C,\,228,\,\,"7,2","10,3","3,31",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,KIA,Sportage,2.0­16V,EX2 FFG4,A­6,S,E,F,0,0,0,A,0,147,"6,0","7,6","8,4","10,7","2,34",B,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,KIA,Sportage,2.0­16V,LX2 FFG4,A­6,S,E,F,0,0,0,A,0,147,"6,0","7,6","8,4","10,7","2,34",B,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,KIA,Sorento,2.4­16V,"2,4 EX3 G15",A­6,S,E,G,0,0,0,A,\,164,\,\,"7,5","9,8","2,66",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,KIA,Sorento,2.4­16V,"2,4 LX3 G15",A­6,S,E,G,0,0,0,A,\,164,\,\,"7,5","9,8","2,66",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,KIA,Sorento,2.4­16V,"2,4 EX3 G17",A­6,S,E,G,0,0,0,A,\,164,\,\,"7,5","9,8","2,66",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,KIA,Sorento,2.4­16V,"2,4 LX3 G17",A­6,S,E,G,0,0,0,A,\,164,\,\,"7,5","9,8","2,66",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover Sport,5.0­32V,"5,0 SC DYN",A­8,S,E,G,0,0,0,A,\,241,\,\,"5,0","7,3","3,90",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover Sport,5.0­32V,"5,0 SC AB",A­8,S,E,G,0,0,0,A,\,241,\,\,"5,0","7,3","3,90",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover Sport,5.0­32V,"5,0 SC AB D",A­8,S,E,G,0,0,0,A,\,241,\,\,"5,0","7,3","3,90",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover Sport,3.0­24V,"3,0 SC S",A­8,S,E,G,0,0,0,A,\,203,\,\,"6,0","8,4","3,28",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover Sport,3.0­24V,"3,0 SC SE",A­8,S,E,G,0,0,0,A,\,203,\,\,"6,0","8,4","3,28",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover Sport,3.0­24V,"3,0 SE HSE",A­8,S,E,G,0,0,0,A,\,203,\,\,"6,0","8,4","3,28",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover Sport,3.0­24V,"3,0 SC HST",A­8,S,E,G,0,0,0,A,\,198,\,\,"6,2","8,4","3,22",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover Sport,3.0­24V,SVR 550,A­8,S,E,G,0,0,0,A,\,242,\,\,"5,0","7,3","3,92",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,SI4 CABRIO,A­9,S,E,G,0,0,0,A,\,154,\,\,"7,6","11,1","2,50",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,PURE,A­9,S,E,G,0,0,0,A,\,149,\,\,"8,0","11,3","2,41",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,SE,A­9,S,E,G,0,0,0,A,\,149,\,\,"8,0","11,3","2,41",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,SE DYNAMIC,A­9,S,E,G,0,0,0,A,\,149,\,\,"8,0","11,3","2,41",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,HSE DYNAMIC,A­9,S,E,G,0,0,0,A,\,149,\,\,"8,0","11,3","2,41",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,AB,A­9,S,E,G,0,0,0,A,\,149,\,\,"8,0","11,3","2,41",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,PURE,A­9,S,E,G,0,0,0,A,\,149,\,\,"8,0","11,3","2,41",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,SE,A­9,S,E,G,0,0,0,A,\,149,\,\,"8,0","11,3","2,41",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,SE DYNAMIC,A­9,S,E,G,0,0,0,A,\,149,\,\,"8,0","11,3","2,41",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,HSE DYNAMIC,A­9,S,E,G,0,0,0,A,\,149,\,\,"8,0","11,3","2,41",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,AB,A­9,S,E,G,0,0,0,A,\,149,\,\,"8,0","11,3","2,41",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,P240 HSE DYN,A­9,S,E,G,0,1,0,A,\,148,\,\,"8,1","11,2","2,41",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,P240 PURE,A­9,S,E,G,0,1,0,A,\,148,\,\,"8,1","11,2","2,41",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,P240 SE,A­9,S,E,G,0,1,0,A,\,148,\,\,"8,1","11,2","2,41",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,P240 SE DYN,A­9,S,E,G,0,1,0,A,\,148,\,\,"8,1","11,2","2,41",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,SI4 S,A­9,S,E,G,0,0,0,A,\,173,\,\,"7,2","9,0","2,81",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,SI4 SE,A­9,S,E,G,0,0,0,A,\,173,\,\,"7,2","9,0","2,81",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,SI4 HSE,A­9,S,E,G,0,0,0,A,\,173,\,\,"7,2","9,0","2,81",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,SI4 HSE L,A­9,S,E,G,0,0,0,A,\,173,\,\,"7,2","9,0","2,81",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,SI4 SE 7L,A­9,S,E,G,0,0,0,A,\,173,\,\,"7,2","9,0","2,81",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,HSE 7L,A­9,S,E,G,0,0,0,A,\,173,\,\,"7,2","9,0","2,81",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,HSEL 7L,A­9,S,E,G,0,0,0,A,\,173,\,\,"7,2","9,0","2,81",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,P240 HSE,A­9,S,E,G,0,1,0,A,\,167,\,\,"7,5","9,2","2,72",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,P240 HSE 7L,A­9,S,E,G,0,1,0,A,\,167,\,\,"7,5","9,2","2,72",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,P240 HSEL,A­9,S,E,G,0,1,0,A,\,167,\,\,"7,5","9,2","2,72",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,P240 HSEL 7L,A­9,S,E,G,0,1,0,A,\,167,\,\,"7,5","9,2","2,72",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,P240 S,A­9,S,E,G,0,1,0,A,\,167,\,\,"7,5","9,2","2,72",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,P240 SE,A­9,S,E,G,0,1,0,A,\,167,\,\,"7,5","9,2","2,72",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,P240 SE 7L,A­9,S,E,G,0,1,0,A,\,167,\,\,"7,5","9,2","2,72",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover,5.0­32V,V8 SC VOGUESE,A­8,S,E,G,0,0,0,A,\,251,\,\,"4,6","7,5","4,07",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover,5.0­32V,V8 SC AB,A­8,S,E,G,0,0,0,A,\,251,\,\,"4,6","7,5","4,07",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover,5.0­32V,V8 SC AB L,A­8,S,E,G,0,0,0,A,\,251,\,\,"4,6","7,5","4,07",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover,5.0­32V,ABLACKL,A­8,S,E,G,0,0,0,A,\,251,\,\,"4,6","7,5","4,07",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover,5.0­32V,V8SC SVAB,A­8,S,E,G,0,0,0,A,\,245,\,\,"4,9","7,3","3,96",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,2.0­16V,P250 STD,A­8,S,E,G,0,0,0,A,\,156,\,\,"8,0","9,9","2,53",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,2.0­16V,P250 S,A­8,S,E,G,0,0,0,A,\,156,\,\,"8,0","9,9","2,53",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,2.0­16V,P250 SE,A­8,S,E,G,0,0,0,A,\,156,\,\,"8,0","9,9","2,53",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,2.0­16V,P250 HSE,A­8,S,E,G,0,0,0,A,\,156,\,\,"8,0","9,9","2,53",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,2.0­16V,P250 STD RD,A­8,S,E,G,0,0,0,A,\,156,\,\,"8,0","9,9","2,53",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,2.0­16V,P250 S RDYN,A­8,S,E,G,0,0,0,A,\,156,\,\,"8,0","9,9","2,53",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,2.0­16V,P250 SE RDYN,A­8,S,E,G,0,0,0,A,\,156,\,\,"8,0","9,9","2,53",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,2.0­16V,P250 HSE RD,A­8,S,E,G,0,0,0,A,\,156,\,\,"8,0","9,9","2,53",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,3.0­16V,P380 FIRST ED,A­8,S,E,G,0,0,0,A,\,181,\,\,"6,8","9,0","2,94",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,3.0­16V,P380 HSE,A­8,S,E,G,0,0,0,A,\,181,\,\,"6,8","9,0","2,94",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,3.0­16V,P380 HSE RDYN,A­8,S,E,G,0,0,0,A,\,181,\,\,"6,8","9,0","2,94",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,3.0­16V,P380 S,A­8,S,E,G,0,0,0,A,\,181,\,\,"6,8","9,0","2,94",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,3.0­16V,P380 S RDYN,A­8,S,E,G,0,0,0,A,\,181,\,\,"6,8","9,0","2,94",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,3.0­16V,P380 SE,A­8,S,E,G,0,0,0,A,\,181,\,\,"6,8","9,0","2,94",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,3.0­16V,P380 SE RDYN,A­8,S,E,G,0,0,0,A,\,181,\,\,"6,8","9,0","2,94",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,3.0­16V,P380 STD,A­8,S,E,G,0,0,0,A,\,181,\,\,"6,8","9,0","2,94",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Velar,3.0­16V,P380 STD RDYN,A­8,S,E,G,0,0,0,A,\,181,\,\,"6,8","9,0","2,94",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,SE TD4,A­9,S,E,D,0,0,0,A,\,147,\,\,"11,9","15,8","1,99",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,HSE TD4,A­9,S,E,D,0,0,0,A,\,147,\,\,"11,9","15,8","1,99",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,SE TD4,A­9,S,E,D,0,0,0,A,\,147,\,\,"11,9","15,8","1,99",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,HSE TD4,A­9,S,E,D,0,0,0,A,\,147,\,\,"11,9","15,8","1,99",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,D240 HB,A­9,S,E,D,0,0,1,C,\,157,\,\,"11,6","14,2","2,10",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,D240 HSE DYN,A­9,S,E,D,0,0,1,C,\,157,\,\,"11,6","14,2","2,10",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,D240 SE,A­9,S,E,D,0,0,1,C,\,157,\,\,"11,6","14,2","2,10",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,D240 SE DYN,A­9,S,E,D,0,0,1,C,\,157,\,\,"11,6","14,2","2,10",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,D240 HSE DYN,A­9,S,E,D,0,0,1,C,\,157,\,\,"11,6","14,2","2,10",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Evoque,2.0­16V,D240 SE DYN,A­9,S,E,D,0,0,1,C,\,157,\,\,"11,6","14,2","2,10",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,TD4 HSE,A­9,S,E,D,0,0,0,B,\,169,\,\,"10,9","13,0","2,28",B,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,TD4 HSE L,A­9,S,E,D,0,0,0,B,\,169,\,\,"10,9","12,9","2,28",B,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,TD4 HSE 7L,A­9,S,E,D,0,0,0,B,\,169,\,\,"10,9","13,0","2,28",B,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,TD4 HSEL7L,A­9,S,E,D,0,0,0,B,\,169,\,\,"10,9","13,0","2,28",B,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,TD4 S,A­9,S,E,D,0,0,0,B,\,169,\,\,"10,9","12,9","2,28",B,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,TD4 SE,A­9,S,E,D,0,0,0,B,\,169,\,\,"10,9","13,0","2,28",B,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,TD4 SE 7L,A­9,S,E,D,0,0,0,B,\,169,\,\,"10,9","12,9","2,28",B,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,D240 HSEL,A­9,S,E,D,0,0,0,A,\,180,\,\,"10,3","12,2","2,43",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery Sport,2.0­16V,D240 HSEL7,A­9,S,E,D,0,0,0,A,\,180,\,\,"10,3","12,2","2,43",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover Sport,3.0­24V,"3,0 TD HSE",A­8,S,E,D,0,0,0,B,\,186,\,\,"9,7","12,4","2,51",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover Sport,3.0­24V,"3,0 TD S",A­8,S,E,D,0,0,0,B,\,186,\,\,"9,7","12,4","2,51",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover Sport,3.0­24V,"3,0 TD SE",A­8,S,E,D,0,0,0,B,\,186,\,\,"9,7","12,4","2,51",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover Sport,3.0­24V,"3,0 TD ABD",A­8,S,E,D,0,0,0,B,\,186,\,\,"9,7","12,4","2,51",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover Sport,4.4­32V,"4,4 HSE DYN",A­8,S,E,D,0,0,0,A,\,223,\,\,"8,0","10,8","3,02",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover,3.0­24V,TDV6 HSE,A­8,S,E,D,0,0,0,B,\,185,\,\,"9,8","12,3","2,49",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover,3.0­24V,TDV6 VOGUE,A­8,S,E,D,0,0,0,B,\,185,\,\,"9,8","12,3","2,49",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover,4.4­32V,SDV8 AB,A­8,S,E,D,0,0,0,B,\,223,\,\,"8,2","10,4","3,01",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover,4.4­32V,SDV8 AB LWB,A­8,S,E,D,0,0,0,B,\,223,\,\,"8,2","10,4","3,01",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover,4.4­32V,SDV8 VOGUE,A­8,S,E,D,0,0,0,B,\,223,\,\,"8,2","10,4","3,01",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Range Rover,4.4­32V,SDV8 VOGUESE,A­8,S,E,D,0,0,0,B,\,223,\,\,"8,2","10,4","3,01",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,SDV6 S,A­8,S,E,D,0,0,0,A,\,229,\,\,"8,3","11,2","2,90",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,SDV6BLACK,A­8,S,E,D,0,0,0,A,\,229,\,\,"8,3","11,2","2,90",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,SDV6 HSE,A­8,S,E,D,0,0,0,A,\,229,\,\,"8,3","11,2","2,90",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,SDV6 SE,A­8,S,E,D,0,0,0,A,\,229,\,\,"8,3","11,2","2,90",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,GRAPHITE,A­8,S,E,D,0,0,0,A,\,229,\,\,"8,3","11,2","2,90",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,GRAPHITE 5,A­8,S,E,D,0,0,0,A,\,229,\,\,"8,3","11,2","2,90",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,TD6 FE 7,A­8,S,E,D,0,0,0,B,\,214,\,\,"8,7","10,4","2,90",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,TD6 HSE,A­8,S,E,D,0,0,0,B,\,214,\,\,"8,7","10,4","2,90",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,TD6 HSE 7,A­8,S,E,D,0,0,0,B,\,214,\,\,"8,7","10,4","2,90",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,TD6 HSEL,A­8,S,E,D,0,0,0,B,\,214,\,\,"8,7","10,4","2,90",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,TD6 HSEL7,A­8,S,E,D,0,0,0,B,\,214,\,\,"8,7","10,4","2,90",D,D,­
